,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,accountID,accountCreatedAt,tweetID
36,DSCBland,Critical thinker... Unapologetically Foundational Black American fiction writer. Black Chess King #DefeatRacismWhiteSupremacy. Success is my revenge,"NY, SD, N S Island",289,625,16585,29,"If Kanye had read a copy of The Isis Papers, he wouldn’t be in this situation. Once again, every Black household should have a copy of the Black Bible https://t.co/61CEYw7Z7H",[],2017-07-10 15:53:52+00:00,884440542578454529,1585275346928078848
37,yanicelrgd,the real one,Anfield Road ,425,245,59441,393,🗣️ Quand Ye (Kanye West) parlait de la « culture » en 2019 💬 https://t.co/43pUP36fNo,[],2015-10-19 21:54:29+00:00,3997480216,1585275346160680960
38,TheLilB202,OVERDOSED ON SELF LOVE ❤️🥰,"Orange, CA",13,136,163,14316,I need as many psychiatrists as possible on this bird app to make it clear that Kanye’s anti-Blackness has nothing to do with his bipolar disorder.,[],2022-10-20 15:47:57+00:00,1583122830421622791,1585275346122833921
39,mebidick,"23 june cancer, do with that what you will",any pronouns,123,96,9619,3,"Breaking ❗️❗️

BIM cuts ties with rapper Kanye West over anti-semitism https://t.co/hKzQ6TNTsY",[],2021-12-24 06:56:41+00:00,1474272656459448320,1585275346051649536
40,ItsMeeSalinaa,,,367,198,14286,0,Everyone got an opinion about KANYE 😂😂😂 get yo own house right first. We on this app for fun.,[],2009-06-09 18:38:19+00:00,45906260,1585275345816756232
41,dangoode03,radford university mens golf 25’,"Virginia, USA",5,1,5,1522,If Spotify removes even a single Kanye West song from streaming because of a comment Ye made but they leave up entire Ben Shapiro and Joe Rogen podcasts then it was never about the content of what Ye said it was about who said it.,[],2022-06-08 13:47:11+00:00,1534532433047076866,1585275344545894403
42,ar_wise,bama grad. I get paid to watch sports  and tweet for a living.,Where the Money Reside ,873,1839,195409,2835,She by sheree has cut ties with Kanye,[],2010-07-22 07:27:35+00:00,169403790,1585275344445181952
43,FSUAlex_,"Noleblooded, Broncos #FSUAlum 🍢",The State ,605,401,77320,1,"“Why wasn’t Kanye canceled for his previous comments?”

The why: https://t.co/TLEEeXQL7l",[],2020-06-07 20:49:00+00:00,1269732955917869057,1585275344432644096
44,RealRichWilkins,"Capitalist, Christian, moderate Dem. Vet of a lot of campaigns. Big Philly sports fan. Ex-wrestler and runner.","Pennsylvania, USA",10214,13387,122705,11,"After Kanye West turned down an offer of a private tour by the Holocaust Museum in LA, saying ""Planned Parenthood is my Holocaust museum,"" the museum was flooded with antisemitic attacks.  https://t.co/EpLRGaAnmM",[],2015-09-14 03:40:04+00:00,3648998236,1585275342641631235
45,ReallyRoyer,Self verified - Favorite color: Triangle,,892,90,1305,0,"@TVext @kanyewest If Kanye was a liberal, they’d justify it and life would move on like it did last week",[],2012-01-14 15:12:47+00:00,463852413,1585275341274333184
46,imanie,Hello stalker. Feminist 💛. https://t.co/6m0cTjLNUL,,882,3537,107419,12024,"FACT: Before Kanye West was ""the face of Anti-Semitism,"" he was one of the hip-hop faces of misogynoir, anti-Blackness, Trumpism, and slavery-denial. 

And y'all still gave him contracts, documentaries, endorsements, clothing deals, and millions that became billions. 

Shame.",[],2010-10-18 00:33:50+00:00,204132871,1585275340368265217
47,004Rell,,United States,300,139,34400,0,Lil Kanye sneak diss lol https://t.co/mZeIq8Z7tn,[],2016-05-18 18:57:26+00:00,733008612063338496,1585275340301164551
48,schotdoktor,God + Family = Love & Respect Detroit Basketball Enthusiast Proud Dad! #FBR #TheResistance Proud #Liberal #Resist #KluKluxKlan is a domestic terrorist group!,,4459,3914,123951,2448,Wow hope this widely available information about the Nazi origins of @adidas doesn’t go viral and cause a massive international boycott in light of their recent silence in the face of violent antisemitism by their partner Kanye West. https://t.co/LTPsKGHYzg,[],2012-10-27 19:59:28+00:00,908810922,1585275339823108098
49,topropesquishy,"Host of the #1 Forbidden Door Podcast- we talk AEW! Host of Cafe con Leche w/Maddy - Conspiracies, Paranormal Activities, Movies, Anime, Books, Music & More!","New Jersey, USA",3263,3819,48215,496,"Here are the brand that dropped him. 👇

· Balenciaga
· MRC
· Vogue
· Creative Artists Agency
· Adidas
· Gap https://t.co/2QSjc9puOp",[],2020-06-01 16:28:14+00:00,1267493111174922240,1585275339579736064
50,Icy_Churro,I’m running away from my responsibilities. And it feels good.,Dont worry about it,542,262,1657,1007,Kanye asada https://t.co/kbIhu5O48C,[],2020-09-18 02:37:27+00:00,1306784249392046080,1585275337923067906
51,melissaharari,"🇧🇷 🇺🇸 🇮🇱 Stronger than hate 💕  Advocacy, Strategy, Wisdom, Empathy","Atlanta, GA",78,129,6540,71,"Kanye’s awful antisemitic remarks continue to pose a dangerous threat to every Jew and inspire more vicious antisemitism, including banners saying “honk if you know” and “Kanye was right about the Jews” that were hung over an LA highway. https://t.co/3CXo2t9J3l",[],2011-12-24 18:46:26+00:00,445693395,1585275337012822019
52,konanmnie0,BLOCK ME = I OWN YOU💯 | NEVER TAKEN AN L brodie: @gipwizz https://t.co/cRMbTkiM2R,,2366,416,28295,1522,If Spotify removes even a single Kanye West song from streaming because of a comment Ye made but they leave up entire Ben Shapiro and Joe Rogen podcasts then it was never about the content of what Ye said it was about who said it.,[],2020-05-14 08:30:36+00:00,1260849930090033153,1585275336081784834
53,SteveSCCM,"MAGA, Married. NotConformed! Unvaxxed! Live in Oregon, place in Orlando to escape to! Enjoy talking politics and making friends. Not looking to flirt.","Hillsboro, OR",1458,408,6679,621,"They forced you to inject an unproven substance into your body and lied to your face about what it did so you could keep your job.

But you’re STILL only outraged over Trump and Kanye.",[],2015-05-04 02:08:39+00:00,3184713061,1585275335121084417
54,Postal1982,,"Arkansas, Ozarks",781,170,9971,0,@WSJ Funny how the Main stream shuts down any person that does not go along with their way of thinking.  They tried to keep Kanye on the plantation and now that he left they are trying to devalue him as a person.,[],2009-09-20 16:36:16+00:00,75821795,1585275334576029696
55,Ngemajm,I'M LIGHT🧔🏽SKIN BUT I'M STILL A DARK N******!!!🧔🏿,"Rustenburg, South Africa",2258,1278,2638,491,"A billionaire rapper is paying a price for spewing hate, but a millionaire cable TV host is still getting paid for hate.

If you’re not AS CONCERNED about Carlson as Kanye, you’re discounting the moral price America pays when HATE, #Racism &amp; #Antisemitism IS the BUSINESS MODEL. https://t.co/uLU8F5VJfF",[],2011-02-03 13:41:50+00:00,246791388,1585275332910800896
56,LMSBN_,There is no problem so big that it can't be run away from.,,69,73,3345,7076,"New: The Holocaust Museum of LA offered Kanye West a private tour, hoping it would change his views. West turned their invitation down, and said “Planned Parenthood"" was his “Holocaust museum.” Now, the LA Holocaust museum is being flooded with antisemitic messages and threats.",[],2022-02-21 16:00:00+00:00,1495790323779342337,1585275332604571649
57,marissanpr2,,,92,22,1263,236,If I was Kanye West I would simply not say antisemitic shit,[],2020-04-20 19:02:40+00:00,1252311706232971264,1585275332440956929
58,M_Van_Something,"Foodie, Animal lover, Music lover, MMA fan & Poly-sci junkie. Proud Canadian. 🇨🇦 #WeTheNorth","Toronto, Ontario",4958,2996,84561,8950,Kanye spent 20 years building one of the biggest empires in music and fashion and threw it all away bc he wanted to repeat Candace Owens talking points on tv,[],2017-12-01 16:01:30+00:00,936626315184279552,1585275331367370752
59,Dxgenie,Just a Lady and a Menace 🧞,In a Lamp or Bottle 🇧🇧🗽,374,491,112279,1183,"For anyone wondering why it took antisemitism for Kanye to be dropped by Adidas. This video is from June, 2018. One month after the Slavery was a choice comment. There are people in this video who told me personally how lost Kanye was. They were less mad when the invitation came https://t.co/uCdlcgzM1v",[],2010-12-13 04:25:23+00:00,226038736,1585275330746515456
60,Refilwespagen,"Sexual HEALTH Advocate.
A big philogynist. 
Onika Maraj's daughter
Reece STAN.
Insta: @Refilwe_spagen","Pretoria, South Africa",44,140,1667,39,I swear I will not be surprised if we find out Kanye is saying all this shit just because he thinks Pete Davidson is Jewish,[],2018-01-03 21:35:35+00:00,948669189534961666,1585275330645876736
61,Adizzle64,"Seeker of Truth, Knowledge and Wisdom. Husband and Father.","Phoenix, AZ",543,232,11455,621,"They forced you to inject an unproven substance into your body and lied to your face about what it did so you could keep your job.

But you’re STILL only outraged over Trump and Kanye.",[],2009-04-08 12:36:38+00:00,29704529,1585275330318606336
62,ResisterDean,I do NOT fb MAGA/BOTS/PORN  #GunSense #BLM #Climate #Notrophyhunting 🌈 Christian   #USSS  #published #BlueCrew @1drcole #connectblue    ⛔️DMs⛔️,"Maine, USA",47839,48698,47180,5849,Chicago has officially dropped Kanye as a spokesperson https://t.co/9Dx4OfmZZD,[],2020-02-01 00:37:00+00:00,1223404718828945413,1585275330004226049
63,YoungReshaBaby,I just retweet shit fr,,334,221,17677,12682,"Black ppl were still buying Yeezys, still going to Sunday Service, still going to those DONDA shows, still watching his interviews, still listening to his albums, still calling him a genius. Black peers, execs and fans. 

That's why Kanye's anti-black speech didn't cancel him.",[],2014-07-25 03:00:28+00:00,2723740905,1585275328594853888
64,TomGHughes2,"Left wing and left-handed on the Left Coast. Votes Blue and supports compassionate and egalitarian policy. It's a You and Me world, not a You or Me one.","Oregon, USA",3947,3710,13276,15197,I am sure Kanye can still get a fashion deal with My Pillow.,[],2021-04-16 13:54:34+00:00,1383056126506246148,1585275328401850372
65,ImChristianKing,Tech / Kicks / Photographer / Movie Lover / World Traveler / Sports Junkie /,In Your Dreams,1275,368,39446,0,I've only been to maybe 6 concerts in my life. But 4 have to be in the top 10. Beyonce comes in at number 1 but Fallout Boy is on her neck at 1B. Kanye is at number 3 and Usher is number 4. https://t.co/UYgyl25w2h,[],2013-01-04 05:57:43+00:00,1059660918,1585275328255197184
66,Duzzyduz,#SoftwareEngineer #Frontend #KCOB #Indomitable #Andelan #Roveran harnessing the rivers of tech,,722,545,46102,13717,"okay but forreal, the swift response to kanye’s antisemitism vs. the silence when he was tormenting the black community is reaaaaally something to witness.",[],2011-03-17 09:16:18+00:00,267652082,1585275325692379137
67,nicotinani,"esse perfil como comédia não diverte, como drama não comove e como política não direciona",ele/ela,270,332,30083,0,"""nao mas se o kanye fosse branco"" nao é como se o kanye falasse bosta há mais de uma década e saísse impune disso pra so sofrer as consequências agora kkkkkkkkk se manquem muito nesse discurso identitário barato https://t.co/FL0SzKMm3V",[],2017-11-20 00:43:17+00:00,932408972560044032,1585275322303483906
68,VoiceBoxNoisey,Wu Fang Tang,"Austin, TX",37,1,49,613,This kanye blackballing is really proving his point.,[],2022-10-18 20:30:48+00:00,1582469230200606720,1585275321112215552
69,suzannestalling,Striving for Optimism,"Austin, Texas",4921,1575,21538,2,They couldn’t wait to announce Kanye’s net worth after the adidas deal got rocky. Couldn’t wait to whip the black man back into his “place.”,[],2009-03-13 22:48:34+00:00,24273502,1585275320978079752
70,la_dontae,🔛,,520,155,1583,0,@iamrhondamary Hey have you noticed the difference of treatment between jeffery and Kanye?? Kanye gets this but dahmer literally got a documentary on Netflix 😐 and they never attempted to cancel or critique Netflix,[],2019-11-22 19:32:02+00:00,1197960770534957056,1585275320747311106
71,swiftperiferico,gatinho preguiçoso,Minas Gerais,648,742,8705,0,"@loucadobalde Melhor que ler esse tweet, apenas ver que o Kanye está sendo cancelado finalmente",[],2010-10-18 16:40:57+00:00,204408484,1585275320516706304
72,YaMomSidepeice,Family Guy OUT NOW on ALL PLATFORMS ‼️‼️@84westoffical📸 @thattrojanguy78👻,"Georgia, USA",1667,729,1927,0,If Kanye dies commits suicide. Just know THEY killed him 👁,[],2016-01-19 23:59:03+00:00,4828040561,1585275320051109888
73,kanye_eats,my website for all the twitter stans out there.,,249,222,1761,0,@TheGangGangREAL @TheJ0hn_ @pootistwt @Loogi24 @adieu52 @BaddictXXS @PewDaGoati @youtube_bad You’re like john cena,[],2021-10-23 10:35:50+00:00,1451859848023482374,1585275319845519361
74,elramonjo,"Todo va a estar bien al final. Si no está bien, no es el final.- Richard Bach. Publicista.",Santiago,1850,4313,103920,74,Fashion's Park has reportedly cut ties with Kanye West https://t.co/anVoTXk70T,[],2009-07-22 05:57:36+00:00,59051748,1585275319526866945
75,Pressdeej,Music and football.,"Leicester, England",446,993,126615,0,The only Kanye that means anything to me. I'm Ray Charles to any of the bullshit today's version is doing https://t.co/XyeNYGLa1b,[],2011-08-16 02:15:39+00:00,355908886,1585275319086469120
76,limazeeen,@rihanna • hxh • mufc,22,381,540,8283,0,kanye getting all this bs just for speaking on jews damnnn,[],2021-11-09 19:19:39+00:00,1458152286023208964,1585275317836472320
77,Sally8246,"Mother, sister, friend / love to travel, nature and pets","Edinburg, TX",779,414,39319,8,"“Having [bipolar] disorder does not make you a racist, it does not make you antisemitic, it does not make you do harmful things to people” https://t.co/mVeJUzff3G via @jodyserrano",[],2020-08-02 19:40:24+00:00,1290009503824568320,1585275317593202688
78,matteusghes,,"Petrolina, Brasil",739,903,83023,2975,"Com Kanye West perdendo contratos, Rihanna é agora o músico, homem ou mulher, mais rica do mundo. Parabéns! https://t.co/FSv3dP8Ddg",[],2016-06-08 18:51:01+00:00,740617141452451840,1585275316724965380
79,Basic_bxcky,yeah.,she/her,477,93,29218,12682,"Black ppl were still buying Yeezys, still going to Sunday Service, still going to those DONDA shows, still watching his interviews, still listening to his albums, still calling him a genius. Black peers, execs and fans. 

That's why Kanye's anti-black speech didn't cancel him.",[],2017-08-23 11:07:23+00:00,900313515231256576,1585275314376171521
80,jessicaSaiyan,i love scary movies and im just a real cool chick .,"New York, USA",395,195,11958,2,@MrJeromeTrammel Blaming Black people for Kanye West not being canceled when white people are the largest consumer of his products is weird! https://t.co/63aFglT6tr,[],2012-08-29 19:59:07+00:00,790048544,1585275314229448706
81,Aejlex,"Attorney, J Webb Lovin' Humanist, Lifelong Dem, Defender of ♀Rights, Sustainability & DEMOCRACY. 

My Tweets: https://t.co/2fK0BgePe1
#DemVoice1 #OneV1 #TruBlue","New York, NY",6781,6728,56757,15197,I am sure Kanye can still get a fashion deal with My Pillow.,[],2009-06-21 00:44:46+00:00,49175397,1585275314086739968
82,Realist76936304,kattar fan of Mcstan  💞,,245,126,4749,2,"I USES TO LISTEN KANYE ... BUT KANYE TOH CH*TIYA NIKLAA !!

TRP SUPREMACY STAN",[],2022-05-12 19:21:46+00:00,1524832105595027456,1585275313830756352
83,dickeyx2,"Like Dionne Warwick, I am not writing a bio.","California, USA",4997,1889,163801,77,"Foot Locker has pulled all Kanye West merchandise from their shelves.

They will not support any future Yeezy product drops.

Perfect.",[],2013-02-05 02:49:55+00:00,1149747295,1585275311221919750
84,finfan74,"Still wondering if this is the right planet for me...
But sharing love on this planet for now.",Salem OR,5006,3332,194000,110,"If you’re shocked that Spotify just announced that it will NOT drop racist Trumper Kanye West over his shockingly antisemitic threats because they “did not violate” Spotify’s policies, and are looking for a new Twitter alternative that bans racists for life, join @TribelSocial!",[],2010-09-20 04:26:43+00:00,192790381,1585275310831869954
85,Indeanel,"Official Twitter
Recording Artist -- est. 1989",United States of America,324,379,1642,0,"You see how quick Ye’s title changed in the media? 

He went from “billionaire mogul” to just, “rapper.”

#KanyeWest #Kanye #yeezy #Yeezys #media #currentnews #TrendingNow #Trending #Adidas #adidasdropkanye #Antisemitism https://t.co/eKZLAUDViF","['KanyeWest', 'Kanye', 'yeezy', 'Yeezys', 'media', 'currentnews', 'TrendingNow', 'Trending', 'Adidas', 'adidasdropkanye', 'Antisemitism']",2014-03-16 00:54:18+00:00,2391838428,1585275310311874562
86,thejoaquincast,,Mexico,237,799,14928,0,I have cut ties with kanye west https://t.co/5liCwgKEV7,[],2015-06-04 01:38:50+00:00,3235588406,1585275308873244678
87,bellindpretty,Accustum ur soul to beauty,,205,147,2296,61,"Pushing for accountability because Kanye of his antisemitic remarks is cool and all, but can we also get some accountability for the people who are also mainstreaming this hateful rhetoric like Tucker Carlson? He put Kanye in front of the world while editing out the worst parts.",[],2021-02-18 17:14:25+00:00,1362450374435737611,1585275307677868035
88,clt_shakur,❤️‍🔥The Heart Of The City 📍 Founder of @blvckeden_ Founder of Meta Trapperz DM me to get booking info 🗓,PLANET POP 🪐🛰☄️,8,30,10152,1522,If Spotify removes even a single Kanye West song from streaming because of a comment Ye made but they leave up entire Ben Shapiro and Joe Rogen podcasts then it was never about the content of what Ye said it was about who said it.,[],2021-03-03 16:42:25+00:00,1367153348168847364,1585275306771898370
89,NkosenhleGQ,"I'm Just Me.🌻❤
Football and Music.🤍
Orlando Pirates| Real Madrid| Manchester United|",lostboy land,5792,6147,38401,281,"As of now, Kanye has lost:

⚪ Adidas partnership
⚪ Yeezy Gap partnership
⚪ Balenciaga partnership
⚪ Vogue partnership
⚪ JPMorgan Chase partnership
⚪ CAA agency partnership
⚪ Twitter (locked)
⚪ Instagram (suspended)
⚪ Upcoming documentary
⚪ Upcoming stadium show",[],2018-11-27 21:13:31+00:00,1067526859544584192,1585275306046357507
90,OffThePress1,The mission of https://t.co/8EcAJQBMhq is to highlight the news and stories being neglected and ignored by the mainstream press. Have a news tip? https://t.co/EMXOemxSNF,"Washington, DC",378,1207,11224,0,"Foot Locker Cuts Ties With Kanye West
https://t.co/qPj4zD6b0O https://t.co/G2VsIxhk1T",[],2021-07-27 13:33:24+00:00,1420014400744927245,1585275305756852230
91,emilyyybravo,I dig your cinema,she/her • 18,424,244,56655,123,Florence Pugh slams Adidas for taking too long to fire Kanye West https://t.co/X7jy3KPWRP,[],2019-05-21 10:35:33+00:00,1130784187156353024,1585275305500942337
92,IZII938,Merci cordialement supporters de Manchester United et des Cavs fuck le reste,,856,968,39131,7,"Lol Kanye reviendra plus fort et plus riche.
Tous ceux qui le lâchent là feront la danse bafia dans quelques mois.",[],2013-10-25 17:19:24+00:00,2155318699,1585275305471746049
93,black____moses1,#NCATGrad #panthernation #BIGGERPICTURE #KnowTheTruth #FreeThinker Graphic/Construction Designer NC ✈️FL,durham aka BullCity 919,2348,2475,171240,0,Wat Kanye said about Jews must’ve been right lol,[],2009-05-08 20:46:23+00:00,38740732,1585275305182257154
94,CruzAnibalRodri,,"Florida, USA",430,29,2929,30,"Until @Spotify removes Kanye West, Ye or whatever his name is tomorrow from their platform, I will choose another source. Anti-Semitism has no place in a civil society. I hope others will choose to do the same.",[],2016-03-10 16:24:57+00:00,707965477092532224,1585275303265533955
95,deenews421,"Proud mom! Democrat-Activist! 
#CHANGEGOVNOW#Biden/Harris,#BlockGOPFascists,#BLM, 🌊💉🇺🇸 #Resister, Civil Rights matter, Gun Free Nation!",Chicago,1347,463,10339,0,"@ABC ABC wants people to care about super rich Addidas money instead of Kanye West saying to murder Jews? Disgusting ABC! Write about Antisemitism in black communities; a growing issue,not Addidas money!! Ice Cube's been spreading Antisemitism for years! Stop racism #EndAntisemitism",['EndAntisemitism'],2010-05-20 03:07:48+00:00,145881080,1585275302179217412
96,Seven_of_the_9,Traversing the multiverse 🇺🇸,,57,16,3548,494,"Are y’all going to pretend you still don’t see the disparity when Howard Stern can wear blackface, call Black people n*ggers, and spew anti-Black rhetoric for 40 years and never get canceled, but Kanye gets canceled within a few days for offending the Jewish community?",[],2022-06-24 00:53:18+00:00,1540135815292092418,1585275301927477248
97,psgkeran,. 20/ /@psg,"Paris, France",96,8,4333,504,what is kanye doing???? https://t.co/PplqTIchaA,[],2020-03-08 11:48:05+00:00,1236619652463280130,1585275300400795649
98,megapowers3747,,Jupiter,343,113,3088,0,@TMZ Now this is wack your punishing the kids they ain’t got nothing to do with Kanye or what he said,[],2011-11-29 12:26:14+00:00,424182955,1585275299817836546
99,forexmaster777,,,802,138,10299,621,"They forced you to inject an unproven substance into your body and lied to your face about what it did so you could keep your job.

But you’re STILL only outraged over Trump and Kanye.",[],2011-01-29 13:53:40+00:00,244516118,1585275299356295174
100,Hope_Murph,,,444,36,1731,621,"They forced you to inject an unproven substance into your body and lied to your face about what it did so you could keep your job.

But you’re STILL only outraged over Trump and Kanye.",[],2022-04-25 16:50:28+00:00,1518633433005805570,1585275297829625858
101,theinternetworm,Definitely human. Has some thoughts. Might share ‘em. That’s pretty much it....,,157,56,26014,7077,"New: The Holocaust Museum of LA offered Kanye West a private tour, hoping it would change his views. West turned their invitation down, and said “Planned Parenthood"" was his “Holocaust museum.” Now, the LA Holocaust museum is being flooded with antisemitic messages and threats.",[],2020-06-04 13:03:37+00:00,1268528795541221376,1585275297695408129
102,Gambino_Mk13,@FcBayern,"Paris, France",361,40,3745,2552,Kanye a dit que l’esclavage était un choix mais il a attendu qu’il touche aux dragons célestes pour mettre un terme mdrrr c’est chaud https://t.co/logPa43kef,[],2021-10-09 18:49:09+00:00,1446910522377613316,1585275296181280770
103,luqu1_nh4,18 - ele/dele - he/they - arte @luc4_rt - priv @_luc4_,,452,654,77900,5,"Eu vou dar minha opinião muito sincera sobre isso: Essa questão do Kanye west já passou de ser só uma questão racial tem muito tempo
Gente o cara ficou questionando o assassinato do George floyd, foi gordofobico com a Lizzo, falou q o black lives matter era uma fraude

Po galera https://t.co/sC5E7KbrxK",[],2019-08-24 20:10:04+00:00,1165355575842131970,1585275295795404803
104,LegendOfDaC,#WeTheVillainsPodcast Co Host| Twitcher|🖖🏻 Shit Only| 30| Imagine my tweets as a drunken conversation|  #VillainsGrind | #HeadshotGang |,bonfire.com/vgi,105,195,77168,916,I hope Adidas gives all of the Kanye inventory to underprivileged kids around the world for free.,[],2019-09-08 21:22:39+00:00,1170809656706510849,1585275295510192129
